"","Phylum","Latitude","Longitude","Entw.stad","N.c","N.t","Independent.study.ID","N","Stressor","Response.type","t..d.","T1.m","T2.m","Ph1.m","Ph2.m","O1.m","O1.sd","O2.m","O2.sd","units","S1.m","S2.m","Val1.m","Val2.m","ResponseTypeSimple","ResponseNegative","id","Genus","Family","Order","Class","SpeciesAcc","ClassFossil","yi","vi","T.mr","Ph.mr","O.mr","S.mr","Gensamcom","Famsamcom","Ordsamcom","Clasamcom","TPref.Min.10th","TPref.Max.90th","Tcontprox","Ttreatprox","motility","composition","life_habit","diet","buffered","Paper","Publiziert","MinEffect","MinVar","Rand"
"1991","Chordata",-35.95,131.705,"Embryo",4,4,2,8,"S","Hatching rate",3,16.9,16.9,NA,NA,8.68785308149985,0.311322842786109,8.45436094941027,0.564272652549823,"mg/L",35.9,23.2,-0.856967516231535,-1.08301969316023,"Development",FALSE,"ES.2094","Acanthopagrus","Sparidae","Perciformes","Actinopterygii","Acanthopagrus butcheri","Actinopterygii",-0.359762362737526,0.508089309852655,0,NA,-0.23349213208958,-12.7,0,0.857142857142857,0.928571428571429,0.891891891891892,15.2,21.15,-3.92115571323233,-6.09005744920338,"actively mobile","hydroxyapatite","nektonic","omnivore",TRUE,"Hassell, K. L., Coutin, P. C., & Nugegoda, D. (2008). Hypoxia, low salinity and lowered temperature reduce embryo survival and hatch rates in black bream Acanthopagrus butcheri (Munro, 1949). Journal of Fish Biology, 72(7), 1623-1636.",2008,TRUE,TRUE,TRUE
"1992","Chordata",-35.95,131.705,"Embryo",4,4,3,8,"T, S","Hatching rate",3,16.9,20.9,NA,NA,8.68785308149985,0.311322842786109,7.68232924655272,0.393049403312,"mg/L",35.9,15.4,-0.856967516231535,-0.839907758721747,"Development",FALSE,"ES.2095","Acanthopagrus","Sparidae","Perciformes","Actinopterygii","Acanthopagrus butcheri","Actinopterygii",0.031551947180501,0.50006222033568,4,NA,-1.00552383494714,-20.5,0,0.857142857142857,0.928571428571429,0.891891891891892,15.2,21.15,-3.92115571323233,0.204215690685988,"actively mobile","hydroxyapatite","nektonic","omnivore",TRUE,"Hassell, K. L., Coutin, P. C., & Nugegoda, D. (2008). Hypoxia, low salinity and lowered temperature reduce embryo survival and hatch rates in black bream Acanthopagrus butcheri (Munro, 1949). Journal of Fish Biology, 72(7), 1623-1636.",2008,TRUE,TRUE,TRUE
"1993","Chordata",-35.95,131.705,"Embryo",4,4,4,8,"T, S","Hatching rate",3,16.9,20.7,NA,NA,8.68785308149985,0.311322842786109,7.74485983344326,0.232256465593454,"mg/L",35.9,22.9,-0.856967516231535,-1.24158419588705,"Development",FALSE,"ES.2096","Acanthopagrus","Sparidae","Perciformes","Actinopterygii","Acanthopagrus butcheri","Actinopterygii",-0.587502661378507,0.521572461070427,3.8,NA,-0.942993248056593,-13,0,0.857142857142857,0.928571428571429,0.891891891891892,15.2,21.15,-3.92115571323233,-0.110497966308479,"actively mobile","hydroxyapatite","nektonic","omnivore",TRUE,"Hassell, K. L., Coutin, P. C., & Nugegoda, D. (2008). Hypoxia, low salinity and lowered temperature reduce embryo survival and hatch rates in black bream Acanthopagrus butcheri (Munro, 1949). Journal of Fish Biology, 72(7), 1623-1636.",2008,TRUE,TRUE,TRUE
"1994","Chordata",-35.95,131.705,"Embryo",4,4,5,8,"T","Hatching rate",3,16.9,20.9,NA,NA,8.68785308149985,0.311322842786109,7.74485983344326,0.250122347562181,"mg/L",35.9,35.6,-0.856967516231535,-0.729211846684577,"Development",FALSE,"ES.2097","Acanthopagrus","Sparidae","Perciformes","Actinopterygii","Acanthopagrus butcheri","Actinopterygii",0.242438429576548,0.503673524508471,4,NA,-0.942993248056593,-0.299999999999997,0,0.857142857142857,0.928571428571429,0.891891891891892,15.2,21.15,-3.92115571323233,0.204215690685988,"actively mobile","hydroxyapatite","nektonic","omnivore",TRUE,"Hassell, K. L., Coutin, P. C., & Nugegoda, D. (2008). Hypoxia, low salinity and lowered temperature reduce embryo survival and hatch rates in black bream Acanthopagrus butcheri (Munro, 1949). Journal of Fish Biology, 72(7), 1623-1636.",2008,TRUE,TRUE,TRUE
"1997","Chordata",-35.95,131.705,"Embryo",4,4,8,8,"O","Hatching rate",3,16.9,16.9,NA,NA,8.68785308149985,0.311322842786109,5.17574226131906,0.0972883883706591,"mg/L",35.9,35.5,-0.856967516231535,-1.32928946846142,"Development",FALSE,"ES.2100","Acanthopagrus","Sparidae","Perciformes","Actinopterygii","Acanthopagrus butcheri","Actinopterygii",-0.656322503522272,0.526922451789359,0,NA,-3.51211082018079,-0.399999999999999,0,0.857142857142857,0.928571428571429,0.891891891891892,15.2,21.15,-3.92115571323233,-6.09005744920338,"actively mobile","hydroxyapatite","nektonic","omnivore",TRUE,"Hassell, K. L., Coutin, P. C., & Nugegoda, D. (2008). Hypoxia, low salinity and lowered temperature reduce embryo survival and hatch rates in black bream Acanthopagrus butcheri (Munro, 1949). Journal of Fish Biology, 72(7), 1623-1636.",2008,TRUE,TRUE,TRUE
"1998","Chordata",-35.95,131.705,"Embryo",4,4,9,8,"T, S, O","Hatching rate",3,16.9,20.8,NA,NA,8.68785308149985,0.311322842786109,4.75232460368145,0.178658819687272,"mg/L",35.9,15.6,-0.856967516231535,-3.70000095148886,"Development",FALSE,"ES.2101","Acanthopagrus","Sparidae","Perciformes","Actinopterygii","Acanthopagrus butcheri","Actinopterygii",-1.81788640897925,0.706544437246966,3.9,NA,-3.93552847781841,-20.3,0,0.857142857142857,0.928571428571429,0.891891891891892,15.2,21.15,-3.92115571323233,0.0468588621887562,"actively mobile","hydroxyapatite","nektonic","omnivore",TRUE,"Hassell, K. L., Coutin, P. C., & Nugegoda, D. (2008). Hypoxia, low salinity and lowered temperature reduce embryo survival and hatch rates in black bream Acanthopagrus butcheri (Munro, 1949). Journal of Fish Biology, 72(7), 1623-1636.",2008,TRUE,TRUE,TRUE
"1999","Chordata",-35.95,131.705,"Embryo",4,4,10,8,"T, S, O","Hatching rate",3,16.9,20.9,NA,NA,8.68785308149985,0.311322842786109,4.79698930860327,0.232256465593454,"mg/L",35.9,23.5,-0.856967516231535,-2.77023030953643,"Development",FALSE,"ES.2102","Acanthopagrus","Sparidae","Perciformes","Actinopterygii","Acanthopagrus butcheri","Actinopterygii",-1.55418248656319,0.650967700096235,4,NA,-3.89086377289659,-12.4,0,0.857142857142857,0.928571428571429,0.891891891891892,15.2,21.15,-3.92115571323233,0.204215690685988,"actively mobile","hydroxyapatite","nektonic","omnivore",TRUE,"Hassell, K. L., Coutin, P. C., & Nugegoda, D. (2008). Hypoxia, low salinity and lowered temperature reduce embryo survival and hatch rates in black bream Acanthopagrus butcheri (Munro, 1949). Journal of Fish Biology, 72(7), 1623-1636.",2008,TRUE,TRUE,TRUE
"2000","Chordata",-35.95,131.705,"Embryo",4,4,11,8,"T, O","Hatching rate",3,16.9,20.8,NA,NA,8.68785308149985,0.311322842786109,4.48433637415054,0.357317639374545,"mg/L",35.9,35.6,-0.856967516231535,-1.17987388802675,"Development",FALSE,"ES.2103","Acanthopagrus","Sparidae","Perciformes","Actinopterygii","Acanthopagrus butcheri","Actinopterygii",-0.501543986970775,0.515721648179159,3.9,NA,-4.20351670734931,-0.299999999999997,0,0.857142857142857,0.928571428571429,0.891891891891892,15.2,21.15,-3.92115571323233,0.0468588621887562,"actively mobile","hydroxyapatite","nektonic","omnivore",TRUE,"Hassell, K. L., Coutin, P. C., & Nugegoda, D. (2008). Hypoxia, low salinity and lowered temperature reduce embryo survival and hatch rates in black bream Acanthopagrus butcheri (Munro, 1949). Journal of Fish Biology, 72(7), 1623-1636.",2008,TRUE,TRUE,TRUE
"2029","Chordata",46.987,-2.269,"Adult",3,3,1,NA,"T","daily feeding rate",0.0104,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4278,0.5855,"Metabolism",TRUE,"ES.2132","Scophthalmus","Scophthalmidae","Pleuronectiformes","Actinopterygii","Scophthalmus maximus","Actinopterygii",-1.24847219281241,0.796556901352152,2,NA,NA,NA,0,0,0.916666666666667,0.891891891891892,8.91,12.49,-2.9304134558421,-1.99340547562317,"actively mobile","hydroxyapatite","nektonic","carnivore",TRUE,"Mallekh, R., & Lagardère, J. P. (2002). Effect of temperature and dissolved oxygen concentration on the metabolic rate of the turbot and the relationship between metabolic scope and feeding demand. Journal of Fish Biology, 60(5), 1105-1115.",2002,FALSE,TRUE,FALSE
"2042","Mollusca",35.494,123.796,"Larvae",4,4,7,8,"T, pH, S","Early larval growth",10,22,29.4,8.04,7.48,NA,NA,NA,NA,NA,25,14.5,2.0594,3.139,"Development",FALSE,"ES.2145","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",1.32717416020467,0.610086953219686,7.4,-0.559999999999999,NA,-10.5,0.84,0.976190476190476,0.975308641975309,1,9.06,25.17,0.0411329576472284,9.55954611295089,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Ko, G. W., Dineshram, R., Campanati, C., Chan, V. B., Havenhand, J., & Thiyagarajan, V. (2014). Interactive effects of ocean acidification, elevated temperature, and reduced salinity on early-life stages of the pacific oyster. Environmental science & technology, 48(17), 10079-10088.",2014,FALSE,TRUE,TRUE
"2046","Mollusca",35.494,123.796,"Larvae",4,4,4,8,"T","Late larval growth",15,22,30.1,8.04,8.05,NA,NA,NA,NA,NA,25,24.7,4.1332,4.1987,"Development",FALSE,"ES.2149","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",0.0442347034605583,0.50012229431189,8.1,0.0100000000000016,NA,-0.300000000000001,0.84,0.976190476190476,0.975308641975309,1,9.06,25.17,0.0411329576472284,10.6610439124315,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Ko, G. W., Dineshram, R., Campanati, C., Chan, V. B., Havenhand, J., & Thiyagarajan, V. (2014). Interactive effects of ocean acidification, elevated temperature, and reduced salinity on early-life stages of the pacific oyster. Environmental science & technology, 48(17), 10079-10088.",2014,FALSE,TRUE,TRUE
"2047","Mollusca",35.494,123.796,"Larvae",4,4,5,8,"T, S","Late larval growth",15,22,30.2,8.04,8.02,NA,NA,NA,NA,NA,25,15,4.1332,3.676,"Development",FALSE,"ES.2150","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-0.466262274491021,0.513587531788346,8.2,-0.0199999999999996,NA,-10,0.84,0.976190476190476,0.975308641975309,1,9.06,25.17,0.0411329576472284,10.8184007409288,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Ko, G. W., Dineshram, R., Campanati, C., Chan, V. B., Havenhand, J., & Thiyagarajan, V. (2014). Interactive effects of ocean acidification, elevated temperature, and reduced salinity on early-life stages of the pacific oyster. Environmental science & technology, 48(17), 10079-10088.",2014,TRUE,TRUE,FALSE
"2048","Mollusca",35.494,123.796,"Larvae",4,4,6,8,"T, pH","Late larval growth",15,22,30,8.04,7.63,NA,NA,NA,NA,NA,25,25,4.1332,5.0761,"Development",FALSE,"ES.2151","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",0.405348945241669,0.510269235463033,8,-0.409999999999999,NA,0,0.84,0.976190476190476,0.975308641975309,1,9.06,25.17,0.0411329576472284,10.5036870839343,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Ko, G. W., Dineshram, R., Campanati, C., Chan, V. B., Havenhand, J., & Thiyagarajan, V. (2014). Interactive effects of ocean acidification, elevated temperature, and reduced salinity on early-life stages of the pacific oyster. Environmental science & technology, 48(17), 10079-10088.",2014,FALSE,TRUE,FALSE
"2051","Mollusca",35.494,123.796,"Larvae",4,4,2,8,"pH","Metamorphosis",18,23.9,24,8.07,7.48,NA,NA,NA,NA,NA,24,24,-0.923888747298236,-1.40742897055834,"Development",FALSE,"ES.2154","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-0.637492309578057,0.525399777798198,0.100000000000001,-0.59,NA,0,0.84,0.976190476190476,0.975308641975309,1,9.06,25.17,3.0149267762102,1.06227737410025,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Ko, G. W., Dineshram, R., Campanati, C., Chan, V. B., Havenhand, J., & Thiyagarajan, V. (2014). Interactive effects of ocean acidification, elevated temperature, and reduced salinity on early-life stages of the pacific oyster. Environmental science & technology, 48(17), 10079-10088.",2014,FALSE,TRUE,FALSE
"2064","Mollusca",35.494,123.796,"Larvae",4,4,1,8,"S","Post-settlement growth rate",17,23.9,23.8,8.07,8.03,NA,NA,NA,NA,NA,24,15,0.8968,0.9237,"Development",FALSE,"ES.2167","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",0.0247427368314802,0.500038262689119,-0.0999999999999979,-0.0400000000000009,NA,-9,0.84,0.976190476190476,0.975308641975309,1,9.06,25.17,3.0149267762102,0.747563717105777,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Ko, G. W., Dineshram, R., Campanati, C., Chan, V. B., Havenhand, J., & Thiyagarajan, V. (2014). Interactive effects of ocean acidification, elevated temperature, and reduced salinity on early-life stages of the pacific oyster. Environmental science & technology, 48(17), 10079-10088.",2014,FALSE,TRUE,FALSE
"2075","Brachiopoda",-45.829,170.659,"Adult",11,10,1,21,"pH","growth rate (individuals > 3mm)",84,16.5,16.9,8.16,7.79,NA,NA,NA,NA,NA,33.65,NA,2.83124705882353,3.254204,"Growth",FALSE,"ES.2178","Calloria","Terebratellidae","Terebratulida","Rhynchonellata","Calloria inconspicua","Rhynchonellata",0.125219005721738,0.19128241946609,0.399999999999999,-0.37,NA,NA,0,0.617647058823529,1,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Cross, E. L., Peck, L. S., Lamare, M. D., & Harper, E. M. (2015). No ocean acidification effects on shell growth and repair in the New Zealand brachiopod Calloria inconspicua (Sowerby, 1846). ICES Journal of Marine Science, 73(3), 920-926.",2015,FALSE,TRUE,FALSE
"2076","Brachiopoda",-45.829,170.659,"Adult",11,10,2,21,"pH","growth rate (individuals > 3mm)",84,16.5,16.6,8.16,7.62,NA,NA,NA,NA,NA,33.65,NA,2.83124705882353,4.21908965517241,"Growth",FALSE,"ES.2179","Calloria","Terebratellidae","Terebratulida","Rhynchonellata","Calloria inconspicua","Rhynchonellata",0.378553273973234,0.194321057128992,0.100000000000001,-0.54,NA,NA,0,0.617647058823529,1,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Cross, E. L., Peck, L. S., Lamare, M. D., & Harper, E. M. (2015). No ocean acidification effects on shell growth and repair in the New Zealand brachiopod Calloria inconspicua (Sowerby, 1846). ICES Journal of Marine Science, 73(3), 920-926.",2015,TRUE,TRUE,FALSE
"2078","Mollusca",-34.361,150.933,"Embryo",4,4,2,8,"S","total anoxidant capacity",3,22,22,NA,NA,NA,NA,NA,NA,NA,25,45,3.2644,2.8506,"Condition",FALSE,"ES.2181","Bembicium","Littorinidae","Littorinimorpha","Gastropoda","Bembicium nanum","Gastropoda",-0.471841244729824,0.513914635014262,0,NA,NA,20,0.4,0.575,0,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","grazer",TRUE,"Deschaseaux, E. S., Taylor, A. M., Maher, W. A., & Davis, A. R. (2010). Cellular responses of encapsulated gastropod embryos to multiple stressors associated with climate change. Journal of Experimental Marine Biology and Ecology, 383(2), 130-136.",2010,FALSE,TRUE,FALSE
"2079","Mollusca",-34.361,150.933,"Embryo",4,4,3,8,"T","total anoxidant capacity",3,22,30,NA,NA,NA,NA,NA,NA,NA,25,25,3.2644,3.2644,"Condition",FALSE,"ES.2182","Bembicium","Littorinidae","Littorinimorpha","Gastropoda","Bembicium nanum","Gastropoda",0,0.5,8,NA,NA,0,0.4,0.575,0,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","grazer",TRUE,"Deschaseaux, E. S., Taylor, A. M., Maher, W. A., & Davis, A. R. (2010). Cellular responses of encapsulated gastropod embryos to multiple stressors associated with climate change. Journal of Experimental Marine Biology and Ecology, 383(2), 130-136.",2010,FALSE,TRUE,FALSE
"2081","Mollusca",-34.361,150.933,"Embryo",4,4,5,8,"T, S","total anoxidant capacity",3,22,30,NA,NA,NA,NA,NA,NA,NA,25,45,3.2644,3.4022,"Condition",FALSE,"ES.2184","Bembicium","Littorinidae","Littorinimorpha","Gastropoda","Bembicium nanum","Gastropoda",0.130090661007105,0.501057723755079,8,NA,NA,20,0.4,0.575,0,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","grazer",TRUE,"Deschaseaux, E. S., Taylor, A. M., Maher, W. A., & Davis, A. R. (2010). Cellular responses of encapsulated gastropod embryos to multiple stressors associated with climate change. Journal of Experimental Marine Biology and Ecology, 383(2), 130-136.",2010,FALSE,TRUE,TRUE
"2084","Mollusca",-34.361,150.933,"Embryo",4,4,8,8,"T","total anoxidant capacity",3,22,30,NA,NA,NA,NA,NA,NA,NA,25,25,5.4713,4.7356,"Condition",FALSE,"ES.2187","Siphonaria","Siphonariidae","Siphonariida","Gastropoda","Siphonaria denticulata","Gastropoda",-0.528945615948904,0.517486466539473,8,NA,NA,0,0.6,0.68,0,1,NA,NA,NA,NA,"facultatively mobile","aragonite","epifaunal","grazer",TRUE,"Deschaseaux, E. S., Taylor, A. M., Maher, W. A., & Davis, A. R. (2010). Cellular responses of encapsulated gastropod embryos to multiple stressors associated with climate change. Journal of Experimental Marine Biology and Ecology, 383(2), 130-136.",2010,TRUE,TRUE,TRUE
"2088","Mollusca",-34.361,150.933,"Embryo",4,4,12,8,"S","total anoxidant capacity",3,22,22,NA,NA,NA,NA,NA,NA,NA,25,45,6.7126,5.701,"Condition",FALSE,"ES.2191","Dolabrifera","Aplysiidae","Aplysiida","Gastropoda","Dolabrifera brazieri","Gastropoda",-0.476489715050813,0.514190153034325,0,NA,NA,20,0,0,0,1,17.57,21.23,3.98113295764723,1.85514080415556,"stationary","low Mg calcite","infaunal","suspension feeder",TRUE,"Deschaseaux, E. S., Taylor, A. M., Maher, W. A., & Davis, A. R. (2010). Cellular responses of encapsulated gastropod embryos to multiple stressors associated with climate change. Journal of Experimental Marine Biology and Ecology, 383(2), 130-136.",2010,FALSE,TRUE,TRUE
"2089","Mollusca",-34.361,150.933,"Embryo",4,4,13,8,"T","total anoxidant capacity",3,22,30,NA,NA,NA,NA,NA,NA,NA,25,25,6.7126,8.2759,"Condition",FALSE,"ES.2192","Dolabrifera","Aplysiidae","Aplysiida","Gastropoda","Dolabrifera brazieri","Gastropoda",0.671085497149528,0.528147234030277,8,NA,NA,0,0,0,0,1,17.57,21.23,3.98113295764723,14.4436870839343,"stationary","low Mg calcite","infaunal","suspension feeder",TRUE,"Deschaseaux, E. S., Taylor, A. M., Maher, W. A., & Davis, A. R. (2010). Cellular responses of encapsulated gastropod embryos to multiple stressors associated with climate change. Journal of Experimental Marine Biology and Ecology, 383(2), 130-136.",2010,FALSE,TRUE,FALSE
"2091","Mollusca",-34.361,150.933,"Embryo",4,4,15,8,"T, S","total anoxidant capacity",3,22,30,NA,NA,NA,NA,NA,NA,NA,25,45,6.7126,4.2299,"Condition",FALSE,"ES.2194","Dolabrifera","Aplysiidae","Aplysiida","Gastropoda","Dolabrifera brazieri","Gastropoda",-1.07822508718881,0.572660583665207,8,NA,NA,20,0,0,0,1,17.57,21.23,3.98113295764723,14.4436870839343,"stationary","low Mg calcite","infaunal","suspension feeder",TRUE,"Deschaseaux, E. S., Taylor, A. M., Maher, W. A., & Davis, A. R. (2010). Cellular responses of encapsulated gastropod embryos to multiple stressors associated with climate change. Journal of Experimental Marine Biology and Ecology, 383(2), 130-136.",2010,FALSE,TRUE,TRUE
"2101","Mollusca",-34.361,150.933,"Embryo",4,4,10,8,"T, S","Lipid peroxidation",3,22,30,NA,NA,NA,NA,NA,NA,NA,25,45,27.907,26.3566,"Condition",TRUE,"ES.2204","Siphonaria","Siphonariidae","Siphonariida","Gastropoda","Siphonaria denticulata","Gastropoda",0.23613948330965,0.503485115973609,8,NA,NA,20,0.6,0.68,0,1,NA,NA,NA,NA,"facultatively mobile","aragonite","epifaunal","grazer",TRUE,"Deschaseaux, E. S., Taylor, A. M., Maher, W. A., & Davis, A. R. (2010). Cellular responses of encapsulated gastropod embryos to multiple stressors associated with climate change. Journal of Experimental Marine Biology and Ecology, 383(2), 130-136.",2010,FALSE,TRUE,FALSE
"2105","Mollusca",-34.361,150.933,"Embryo",4,4,14,8,"T, S","Lipid peroxidation",3,22,30,NA,NA,NA,NA,NA,NA,NA,25,35,17.4419,14.7287,"Condition",TRUE,"ES.2208","Dolabrifera","Aplysiidae","Aplysiida","Gastropoda","Dolabrifera brazieri","Gastropoda",0.543846329894724,0.518485551908748,8,NA,NA,10,0,0,0,1,17.57,21.23,3.98113295764723,14.4436870839343,"stationary","low Mg calcite","infaunal","suspension feeder",TRUE,"Deschaseaux, E. S., Taylor, A. M., Maher, W. A., & Davis, A. R. (2010). Cellular responses of encapsulated gastropod embryos to multiple stressors associated with climate change. Journal of Experimental Marine Biology and Ecology, 383(2), 130-136.",2010,FALSE,TRUE,FALSE
"2107","Mollusca",-34.361,150.933,"Embryo",4,4,1,8,"S","Mortality",3,22,22,NA,NA,NA,NA,NA,NA,NA,25,35,-2.02622143823497,-3.27435846786308,"Survival",TRUE,"ES.2210","Bembicium","Littorinidae","Littorinimorpha","Gastropoda","Bembicium nanum","Gastropoda",0.782423787040766,0.538261686407951,0,NA,NA,10,0.4,0.575,0,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","grazer",TRUE,"Deschaseaux, E. S., Taylor, A. M., Maher, W. A., & Davis, A. R. (2010). Cellular responses of encapsulated gastropod embryos to multiple stressors associated with climate change. Journal of Experimental Marine Biology and Ecology, 383(2), 130-136.",2010,TRUE,TRUE,TRUE
"2110","Mollusca",-34.361,150.933,"Embryo",4,4,4,8,"T, S","Mortality",3,22,30,NA,NA,NA,NA,NA,NA,NA,25,35,-2.02622143823497,-2.01188127032938,"Survival",TRUE,"ES.2213","Bembicium","Littorinidae","Littorinimorpha","Gastropoda","Bembicium nanum","Gastropoda",-0.011943735755599,0.500008915801487,8,NA,NA,10,0.4,0.575,0,1,NA,NA,NA,NA,"actively mobile","aragonite","epifaunal","grazer",TRUE,"Deschaseaux, E. S., Taylor, A. M., Maher, W. A., & Davis, A. R. (2010). Cellular responses of encapsulated gastropod embryos to multiple stressors associated with climate change. Journal of Experimental Marine Biology and Ecology, 383(2), 130-136.",2010,TRUE,TRUE,FALSE
